sample	name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
SRR6145058	Mycobacterium sp. KMS	189918	S	47	418	465	0.00005
SRR6145058	Anaerococcus prevotii	33034	S	389	24	413	0.00005
SRR6145058	Variovorax paradoxus	34073	S	336	73	409	0.00004
SRR6145058	Capnocytophaga endodontalis	2708117	S	339	65	404	0.00004
SRR6145058	Achromobacter xylosoxidans	85698	S	231	172	403	0.00004
SRR6145058	Bosea vaviloviae	1526658	S	348	53	401	0.00004
SRR6145058	Gemella sanguinis	84135	S	384	16	400	0.00004
SRR6145058	Mycobacterium dioxanotrophicus	482462	S	362	37	399	0.00004
SRR6145058	Aggregatibacter segnis	739	S	364	27	391	0.00004
SRR6145058	Acinetobacter guillouiae	106649	S	384	7	391	0.00004
SRR6145058	Streptococcus anginosus	1328	S	183	207	390	0.00004
SRR6145058	Prevotella oris	28135	S	368	22	390	0.00004
SRR6145058	Massilia oculi	945844	S	350	40	390	0.00004
SRR6145058	Staphylococcus kloosii	29384	S	375	10	385	0.00004
SRR6145058	Pseudomonas mendocina	300	S	350	33	383	0.00004
SRR6145058	Mycobacteroides abscessus	36809	S	188	194	382	0.00004
SRR6145058	Prevotella jejuni	1177574	S	336	41	377	0.00004
SRR6145058	Aerococcus viridans	1377	S	292	85	377	0.00004
SRR6145058	Corynebacterium casei	160386	S	280	96	376	0.00004
SRR6145058	Rhodobacter sphaeroides	1063	S	332	40	372	0.00004
SRR6145058	Streptococcus parasanguinis	1318	S	317	54	371	0.00004
SRR6145058	Mycolicibacterium phocaicum	319706	S	310	61	371	0.00004
SRR6145058	Rhodopseudomonas palustris	1076	S	313	52	365	0.00004
SRR6145058	Capnocytophaga leadbetteri	327575	S	294	71	365	0.00004
SRR6145058	Leptotrichia trevisanii	109328	S	324	38	362	0.00004
SRR6145058	Methylorubrum extorquens	408	S	175	186	361	0.00004
SRR6145058	Brevibacterium aurantiacum	273384	S	289	70	359	0.00004
SRR6145058	Roseomonas gilardii	257708	S	329	29	358	0.00004
SRR6145058	Streptococcus sp. FDAARGOS_522	2420310	S	6	356	362	0.00004
SRR6145058	Mycolicibacterium vanbaalenii	110539	S	256	100	356	0.00004
SRR6145058	Bosea sp. PAMC 26642	1792307	S	355	45	400	0.00004
SRR6145058	Enterobacter hormaechei	158836	S	37	317	354	0.00004
SRR6145058	Paracoccus aminovorans	34004	S	314	38	352	0.00004
SRR6145058	Nakamurella multipartita	53461	S	344	8	352	0.00004
SRR6145058	Methylobacterium brachiatum	269660	S	298	54	352	0.00004
SRR6145058	Corynebacterium camporealensis	161896	S	325	26	351	0.00004
SRR6145058	Deinococcus gobiensis	502394	S	342	5	347	0.00004
SRR6145058	Mycolicibacterium gadium	1794	S	260	86	346	0.00004
SRR6145058	Mycobacteroides chelonae	1774	S	84	262	346	0.00004
SRR6145058	Lactococcus lactis	1358	S	217	127	344	0.00004
SRR6145058	Lactobacillus crispatus	47770	S	181	159	340	0.00004
SRR6145058	Pseudomonas fluorescens	294	S	212	127	339	0.00004
SRR6145058	Leptotrichia hofstadii	157688	S	282	56	338	0.00004
SRR6145058	Eikenella corrodens	539	S	297	41	338	0.00004
SRR6145058	Corynebacterium timonense	441500	S	324	13	337	0.00004
SRR6145058	Pseudoxanthomonas suwonensis	314722	S	303	33	336	0.00004
SRR6145058	Propionibacterium acidifaciens	556499	S	318	18	336	0.00004
SRR6145058	Comamonas aquatica	225991	S	306	29	335	0.00004
SRR6145058	Tannerella forsythia	28112	S	309	24	333	0.00004
SRR6145058	Chryseobacterium gleum	250	S	265	67	332	0.00004
SRR6145058	Veillonella atypica	39777	S	320	11	331	0.00004
SRR6145058	Acinetobacter radioresistens	40216	S	313	17	330	0.00004
SRR6145058	Brevundimonas sp. DS20	1532555	S	199	324	523	0.00006
SRR6145058	Staphylococcus lugdunensis	28035	S	312	10	322	0.00004
SRR6145058	Mycolicibacterium frederiksbergense	117567	S	231	89	320	0.00003
SRR6145058	Sphingomonas sp. NIC1	1961362	S	503	319	822	0.00009
SRR6145058	Deinococcus ficus	317577	S	316	3	319	0.00003
SRR6145058	Methylobacterium mesophilicum	39956	S	299	19	318	0.00003
SRR6145058	Aerococcus urinaeequi	51665	S	272	45	317	0.00003
SRR6145058	Pseudomonas luteola	47886	S	238	74	312	0.00003
SRR6145058	Sorangium cellulosum	56	S	303	8	311	0.00003
SRR6145058	Mycobacterium tuberculosis	1773	S	4	306	310	0.00003
SRR6145058	Paracoccus zhejiangensis	1077935	S	271	38	309	0.00003
SRR6145058	Mycobacterium grossiae	1552759	S	275	34	309	0.00003
SRR6145058	Brachybacterium faecium	43669	S	262	46	308	0.00003
SRR6145058	Streptomyces venezuelae	54571	S	270	36	306	0.00003
SRR6145058	Gordonia iterans	1004901	S	282	23	305	0.00003
SRR6145058	Acidovorax sp. JS42	232721	S	38	304	342	0.00004
SRR6145058	Acidipropionibacterium acidipropionici	1748	S	243	61	304	0.00003
SRR6145058	Staphylococcus arlettae	29378	S	284	18	302	0.00003
SRR6145058	Paracoccus pantotrophus	82367	S	267	35	302	0.00003
SRR6145058	Streptococcus koreensis	2382163	S	154	147	301	0.00003
SRR6145058	Streptococcus agalactiae	1311	S	59	242	301	0.00003
SRR6145058	Sphingomonas paucimobilis	13689	S	279	22	301	0.00003
SRR6145058	Methylobacterium sp. C1	1479019	S	103	301	404	0.00004
SRR6145058	Corynebacterium resistens	258224	S	262	38	300	0.00003
SRR6145058	Halomonas meridiana	29570	S	271	26	297	0.00003
SRR6145058	Bosea sp. ANAM02	2020412	S	1082	297	1379	0.00015
SRR6145058	Nocardia cyriacigeorgica	135487	S	253	43	296	0.00003
SRR6145058	Microbacterium hominis	162426	S	275	19	294	0.00003
SRR6145058	Staphylococcus equorum	246432	S	114	178	292	0.00003
SRR6145058	Corynebacterium doosanense	1121358	S	263	29	292	0.00003
SRR6145058	Streptococcus intermedius	1338	S	225	63	288	0.00003
SRR6145058	Ralstonia solanacearum	305	S	156	132	288	0.00003
SRR6145058	Kocuria rhizophila	72000	S	92	196	288	0.00003
SRR6145058	Acinetobacter bereziniae	106648	S	283	5	288	0.00003
SRR6145058	Aeromonas caviae	648	S	69	215	284	0.00003
SRR6145058	Paracoccus denitrificans	266	S	245	37	282	0.00003
SRR6145058	Lysobacter capsici	435897	S	243	38	281	0.00003
SRR6145058	Staphylococcus sp. M0911	2025492	S	110	278	388	0.00004
SRR6145058	Enterobacter cloacae	550	S	90	186	276	0.00003
SRR6145058	Streptococcus sp. 1643	2576376	S	494	275	769	0.00008
SRR6145058	Lactobacillus casei	1582	S	8	267	275	0.00003
SRR6145058	Brachybacterium ginsengisoli	1331682	S	233	42	275	0.00003
SRR6145058	Gordonia rubripertincta	36822	S	218	55	273	0.00003
SRR6145058	Mycolicibacterium chubuense	1800	S	234	38	272	0.00003
SRR6145058	Streptococcus phage K13	1448274	S	4	271	275	0.00003
SRR6145058	Nocardia brasiliensis	37326	S	235	36	271	0.00003
SRR6145058	Propionibacterium freudenreichii	1744	S	201	68	269	0.00003
SRR6145058	Haematobacter massiliensis	195105	S	211	55	266	0.00003
SRR6145058	Neisseria cinerea	483	S	210	54	264	0.00003
SRR6145058	Microbacterium chocolatum	84292	S	249	14	263	0.00003
SRR6145058	Mycobacterium sp. QIA-37	1561223	S	40	261	301	0.00003
SRR6145058	Kocuria sp. BT304	1702043	S	123	261	384	0.00004
SRR6145058	Acinetobacter nosocomialis	106654	S	205	55	260	0.00003
SRR6145058	Deinococcus actinosclerus	1768108	S	220	37	257	0.00003
SRR6145058	Methylobacterium aquaticum	270351	S	226	30	256	0.00003
SRR6145058	Brevundimonas sp. Bb-A	2560058	S	160	255	415	0.00005
SRR6145058	Sphingomonas koreensis	93064	S	194	57	251	0.00003
SRR6145058	Lactobacillus iners	147802	S	240	10	250	0.00003
SRR6145058	Mycolicibacterium duvalii	39688	S	217	32	249	0.00003
SRR6145058	Gordonia insulae	2420509	S	240	9	249	0.00003
SRR6145058	Brachybacterium avium	2017485	S	193	56	249	0.00003
SRR6145058	Paracoccus jeotgali	2065379	S	234	14	248	0.00003
SRR6145058	Brevundimonas sp. 'scallop'	2562582	S	352	248	600	0.00007
SRR6145058	Rhodococcus pyridinivorans	103816	S	58	189	247	0.00003
SRR6145058	Staphylococcus xylosus	1288	S	239	7	246	0.00003
SRR6145058	Ensifer adhaerens	106592	S	222	24	246	0.00003
SRR6145058	Sphingomonas taxi	1549858	S	235	9	244	0.00003
SRR6145058	Nocardia farcinica	37329	S	193	50	243	0.00003
SRR6145058	Mycobacterium avium	1764	S	137	105	242	0.00003
SRR6145058	Corynebacterium variabile	1727	S	212	30	242	0.00003
SRR6145058	Clostridium botulinum	1491	S	218	23	241	0.00003
SRR6145058	Sphingopyxis macrogoltabida	33050	S	188	51	239	0.00003
SRR6145058	Bradyrhizobium elkanii	29448	S	202	37	239	0.00003
SRR6145058	Neisseria lactamica	486	S	142	96	238	0.00003
SRR6145058	Leuconostoc pseudomesenteroides	33968	S	214	23	237	0.00003
SRR6145058	Geodermatophilus obscurus	1861	S	219	18	237	0.00003
SRR6145058	Treponema denticola	158	S	223	13	236	0.00003
SRR6145058	Mycolicibacterium parafortuitum	39692	S	210	26	236	0.00003
SRR6145058	Aeromonas hydrophila	644	S	94	142	236	0.00003
SRR6145058	Gordonia alkanivorans	84096	S	80	155	235	0.00003
SRR6145058	Mycobacterium sp. THAF192	2587868	S	61	234	295	0.00003
SRR6145058	Comamonas testosteroni	285	S	142	90	232	0.00003
SRR6145058	Prevotella scopos	589437	S	194	37	231	0.00003
SRR6145058	Neisseria gonorrhoeae	485	S	135	96	231	0.00003
SRR6145058	Frateuria aurantia	81475	S	224	7	231	0.00003
SRR6145058	Xanthomonas citri	346	S	40	190	230	0.00003
SRR6145058	Rhodococcus erythropolis	1833	S	51	178	229	0.00003
SRR6145058	Corynebacterium flavescens	28028	S	214	13	227	0.00002
SRR6145058	Chryseobacterium arthrosphaerae	651561	S	205	22	227	0.00002
SRR6145058	Brevundimonas sp. GW460-12-10-14-LB2	1827469	S	346	227	573	0.00006
SRR6145058	Mycolicibacterium fortuitum	1766	S	189	35	224	0.00002
SRR6145058	Parvimonas micra	33033	S	205	17	222	0.00002
SRR6145058	Kocuria rosea	1275	S	211	11	222	0.00002
SRR6145058	Methylobacterium durans	2202825	S	208	12	220	0.00002
SRR6145058	Brevundimonas subvibrioides	74313	S	212	8	220	0.00002
SRR6145058	Campylobacter concisus	199	S	217	2	219	0.00002
SRR6145058	Actinomyces slackii	52774	S	217	2	219	0.00002
SRR6145058	Streptomyces coelicolor	1902	S	6	212	218	0.00002
SRR6145058	Alicycliphilus denitrificans	179636	S	118	100	218	0.00002
SRR6145058	Acidipropionibacterium jensenii	1749	S	178	39	217	0.00002
SRR6145058	Cupriavidus taiwanensis	164546	S	173	43	216	0.00002
SRR6145058	Serinicoccus profundi	1078471	S	190	25	215	0.00002
SRR6145058	Corynebacterium endometrii	2488819	S	206	7	213	0.00002
SRR6145058	Brachybacterium vulturis	2017484	S	164	49	213	0.00002
SRR6145058	Sphingomonas sanxanigenens	397260	S	172	40	212	0.00002
SRR6145058	Corynebacterium frankenforstense	1230998	S	204	7	211	0.00002
SRR6145058	Stenotrophomonas acidaminiphila	128780	S	168	41	209	0.00002
SRR6145058	Modestobacter marinus	477641	S	196	13	209	0.00002
SRR6145058	Rhizobium oryzihabitans	2267833	S	24	184	208	0.00002
SRR6145058	Streptococcus viridans	78535	S	156	50	206	0.00002
SRR6145058	Rhodococcus opacus	37919	S	168	38	206	0.00002
SRR6145058	Blastococcus saxobsidens	138336	S	192	14	206	0.00002
SRR6145058	Staphylococcus pettenkoferi	170573	S	200	5	205	0.00002
SRR6145058	Ornithinimicrobium flavum	1288636	S	177	28	205	0.00002
SRR6145058	Microbacterium foliorum	104336	S	193	12	205	0.00002
SRR6145058	Chryseobacterium indologenes	253	S	182	23	205	0.00002
SRR6145058	Arthrobacter sp. NEB 688	904039	S	204	10	214	0.00002
SRR6145058	Corynebacterium urealyticum	43771	S	168	35	203	0.00002
SRR6145058	Clavibacter michiganensis	28447	S	192	11	203	0.00002
SRR6145058	Campylobacter gracilis	824	S	202	1	203	0.00002
SRR6145058	Mycolicibacterium vaccae	1810	S	180	22	202	0.00002
SRR6145058	Acidovorax avenae	80867	S	142	60	202	0.00002
SRR6145058	Sphingobacterium daejeonense	371142	S	184	17	201	0.00002
SRR6145058	Methylobacterium terrae	2202827	S	176	25	201	0.00002
SRR6145058	Klebsiella aerogenes	548	S	171	30	201	0.00002
SRR6145058	Burkholderia cenocepacia	95486	S	77	124	201	0.00002
SRR6145058	Ramlibacter tataouinensis	94132	S	186	14	200	0.00002
SRR6145058	Propionibacterium virus Pirate	1982303	S	38	200	238	0.00003
SRR6145058	Acinetobacter towneri	202956	S	105	95	200	0.00002
SRR6145058	Gordonia sp. 135	2676309	S	110	199	309	0.00003
SRR6145058	Fusobacterium hwasookii	1583098	S	157	42	199	0.00002
SRR6145058	Paracoccus mutanolyticus	1499308	S	61	137	198	0.00002
SRR6145058	Mycolicibacterium rutilum	370526	S	155	43	198	0.00002
SRR6145058	Marmoricola scoriae	642780	S	172	26	198	0.00002
SRR6145058	Azospirillum brasilense	192	S	139	59	198	0.00002
