sample	name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
SRR6145058	Limnochordia	1676648	C	7	0	7	0.00000
SRR6145058	Lentisphaeria	1313211	C	9	0	9	0.00000
SRR6145058	Laserviricetes	2732010	C	1	0	1	0.00000
SRR6145058	Ktedonobacteria	388447	C	8	0	8	0.00000
SRR6145058	Kiritimatiellae	1921781	C	9	6	15	0.00000
SRR6145058	Ignavibacteria	795747	C	2	0	2	0.00000
SRR6145058	Herviviricetes	2731363	C	11	0	11	0.00000
SRR6145058	Gloeobacteria	307596	C	20	16	36	0.00000
SRR6145058	Fimbriimonadia	1663419	C	15	12	27	0.00000
SRR6145058	Fibrobacteria	204430	C	4	2	6	0.00000
SRR6145058	Endomicrobia	447830	C	1	1	2	0.00000
SRR6145058	Elusimicrobia	641853	C	1	0	1	0.00000
SRR6145058	Ellioviricetes	2497576	C	1	0	1	0.00000
SRR6145058	Dictyoglomia	203486	C	5	0	5	0.00000
SRR6145058	Dehalococcoidia	301297	C	5	0	5	0.00000
SRR6145058	Deferribacteres	68337	C	16	0	16	0.00000
SRR6145058	Chthonomonadetes	1077257	C	5	2	7	0.00000
SRR6145058	Chrysiogenetes	118001	C	3	0	3	0.00000
SRR6145058	Chloroflexia	32061	C	37	-11	26	0.00000
SRR6145058	Chlorobia	191410	C	35	4	39	0.00000
SRR6145058	Chlamydiia	204429	C	21	-1	20	0.00000
SRR6145058	Calditrichae	1962850	C	5	0	5	0.00000
SRR6145058	Caldilineae	475962	C	4	0	4	0.00000
SRR6145058	Blastocatellia	1562566	C	11	0	11	0.00000
SRR6145058	Ardenticatenia	1382928	C	16	0	16	0.00000
SRR6145058	Archaeoglobi	183980	C	7	0	7	0.00000
SRR6145058	Aquificae	187857	C	25	0	25	0.00000
SRR6145058	Anaerolineae	292625	C	18	0	18	0.00000
SRR6145058	Alsuviricetes	2732461	C	1	17	18	0.00000
SRR6145058	Acidithiobacillia	1807140	C	30	0	30	0.00000
