sample	name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
SRR6145060	Rhodocyclaceae	75787	F	226	30	256	0.00003
SRR6145060	Peptococcaceae	186807	F	140	62	202	0.00003
SRR6145060	Methylophilaceae	32011	F	134	118	252	0.00003
SRR6145060	Helicobacteraceae	72293	F	200	1	201	0.00003
SRR6145060	Halorubraceae	1963271	F	236	16	252	0.00003
SRR6145060	Haloferacaceae	1644056	F	216	29	245	0.00003
SRR6145060	Halobacteriaceae	2236	F	174	51	225	0.00003
SRR6145060	Haloarculaceae	1963268	F	201	-1	200	0.00003
SRR6145060	Glycomycetaceae	85034	F	95	162	257	0.00003
SRR6145060	Gemmatimonadaceae	219687	F	196	0	196	0.00003
SRR6145060	Erysipelotrichaceae	128827	F	181	43	224	0.00003
SRR6145060	Conexibacteraceae	320583	F	210	2	212	0.00003
SRR6145060	Chelatococcaceae	2036754	F	212	15	227	0.00003
SRR6145060	Cardiobacteriaceae	868	F	230	4	234	0.00003
SRR6145060	Baekduiaceae	2600303	F	253	3	256	0.00003
SRR6145060	Atopobiaceae	1643824	F	258	3	261	0.00003
SRR6145060	Aphanothecaceae	1890450	F	158	41	199	0.00003
SRR6145060	Anaeromyxobacteraceae	1524215	F	211	1	212	0.00003
SRR6145060	Alcanivoracaceae	224372	F	213	5	218	0.00003
SRR6145060	Verrucomicrobiaceae	203557	F	116	0	116	0.00002
SRR6145060	Thiobacillaceae	2008790	F	52	137	189	0.00002
SRR6145060	Sterolibacteriaceae	2008793	F	142	16	158	0.00002
SRR6145060	Sinobacteraceae	568386	F	115	1	116	0.00002
SRR6145060	Sandaracinaceae	1055686	F	114	0	114	0.00002
SRR6145060	Rikenellaceae	171550	F	135	27	162	0.00002
SRR6145060	Rhodothermaceae	563843	F	132	0	132	0.00002
SRR6145060	Rhodobiaceae	119043	F	118	12	130	0.00002
SRR6145060	Prochloraceae	1213	F	127	4	131	0.00002
SRR6145060	Podoviridae	10744	F	126	-3	123	0.00002
SRR6145060	Opitutaceae	134623	F	183	3	186	0.00002
SRR6145060	Odoribacteraceae	1853231	F	104	55	159	0.00002
SRR6145060	Oceanospirillaceae	135620	F	181	1	182	0.00002
SRR6145060	Microcoleaceae	1892252	F	135	39	174	0.00002
SRR6145060	Methanosarcinaceae	2206	F	139	-2	137	0.00002
SRR6145060	Legionellaceae	444	F	188	-6	182	0.00002
SRR6145060	Isosphaeraceae	1763524	F	183	4	187	0.00002
SRR6145060	Iamiaceae	633392	F	116	1	117	0.00002
SRR6145060	Hungateiclostridiaceae	2304686	F	167	2	169	0.00002
SRR6145060	Herelleviridae	2560065	F	151	-8	143	0.00002
SRR6145060	Hafniaceae	1903412	F	89	97	186	0.00002
SRR6145060	Geobacteraceae	213422	F	158	6	164	0.00002
SRR6145060	Francisellaceae	34064	F	115	1	116	0.00002
SRR6145060	Flammeovirgaceae	200667	F	98	38	136	0.00002
SRR6145060	Eggerthellaceae	1643826	F	175	2	177	0.00002
SRR6145060	Desulfobacteraceae	213119	F	123	1	124	0.00002
SRR6145060	Dermatophilaceae	85018	F	175	1	176	0.00002
SRR6145060	Cyclobacteriaceae	563798	F	153	2	155	0.00002
SRR6145060	Chroococcaceae	1890464	F	143	23	166	0.00002
SRR6145060	Catenulisporaceae	414877	F	172	2	174	0.00002
SRR6145060	Borreliaceae	1643685	F	131	-6	125	0.00002
SRR6145060	Aphanizomenonaceae	1892259	F	104	68	172	0.00002
SRR6145060	Anaplasmataceae	942	F	102	19	121	0.00002
SRR6145060	Acidobacteriaceae	204434	F	169	0	169	0.00002
SRR6145060	Vicinamibacteraceae	2211325	F	56	13	69	0.00001
SRR6145060	Trueperaceae	332247	F	46	0	46	0.00001
SRR6145060	Thioalkalibacteraceae	2035710	F	34	33	67	0.00001
SRR6145060	Thermococcaceae	2259	F	83	-2	81	0.00001
SRR6145060	Thermoanaerobacteraceae	186814	F	92	-1	91	0.00001
SRR6145060	Synergistaceae	649777	F	61	0	61	0.00001
SRR6145060	Sulfolobaceae	118883	F	78	0	78	0.00001
SRR6145060	Sporomusaceae	1843490	F	44	0	44	0.00001
SRR6145060	Solibacteraceae	332161	F	58	1	59	0.00001
SRR6145060	Segniliparaceae	316606	F	44	0	44	0.00001
SRR6145060	Rivulariaceae	1185	F	28	48	76	0.00001
SRR6145060	Retroviridae	11632	F	13	45	58	0.00001
SRR6145060	Prolixibacteraceae	1471398	F	55	0	55	0.00001
SRR6145060	Piscirickettsiaceae	135616	F	106	0	106	0.00001
SRR6145060	Pirellulaceae	2691357	F	60	0	60	0.00001
SRR6145060	Phycisphaeraceae	666507	F	62	0	62	0.00001
SRR6145060	Pelagibacteraceae	1655514	F	98	4	102	0.00001
SRR6145060	Papillomaviridae	151340	F	51	0	51	0.00001
SRR6145060	Oscillatoriaceae	1892254	F	64	12	76	0.00001
SRR6145060	Nitrospiraceae	189779	F	63	0	63	0.00001
SRR6145060	Nitrosomonadaceae	206379	F	84	2	86	0.00001
SRR6145060	Nautiliaceae	224467	F	35	15	50	0.00001
SRR6145060	Nannocystaceae	224463	F	100	0	100	0.00001
SRR6145060	Muribaculaceae	2005473	F	100	-12	88	0.00001
SRR6145060	Microviridae	10841	F	16	45	61	0.00001
SRR6145060	Microcystaceae	1890449	F	57	10	67	0.00001
SRR6145060	Microbulbiferaceae	1706373	F	87	1	88	0.00001
SRR6145060	Methanococcaceae	2183	F	57	0	57	0.00001
SRR6145060	Methanocaldococcaceae	196117	F	41	7	48	0.00001
SRR6145060	Methanobacteriaceae	2159	F	99	0	99	0.00001
SRR6145060	Lichenihabitantaceae	2723775	F	43	1	44	0.00001
SRR6145060	Leptolyngbyaceae	1890438	F	71	13	84	0.00001
SRR6145060	Lacipirellulaceae	2691359	F	69	0	69	0.00001
SRR6145060	Labilitrichaceae	1524216	F	105	1	106	0.00001
SRR6145060	Kofleriaceae	224464	F	104	1	105	0.00001
SRR6145060	Kangiellaceae	1920240	F	41	0	41	0.00001
SRR6145060	Immundisolibacteraceae	1934946	F	44	0	44	0.00001
SRR6145060	Ilumatobacteraceae	2448023	F	56	0	56	0.00001
SRR6145060	Hyphomonadaceae	69657	F	113	0	113	0.00001
SRR6145060	Hyellaceae	1890500	F	6	32	38	0.00001
SRR6145060	Hydrogenophilaceae	206349	F	44	0	44	0.00001
SRR6145060	Herpesviridae	10292	F	38	0	38	0.00001
SRR6145060	Hapalosiphonaceae	1892263	F	62	12	74	0.00001
SRR6145060	Halieaceae	1706372	F	70	1	71	0.00001
SRR6145060	Halanaerobiaceae	972	F	46	0	46	0.00001
SRR6145060	Gallionellaceae	90627	F	85	2	87	0.00001
SRR6145060	Fimbriimonadaceae	1663426	F	24	14	38	0.00001
SRR6145060	Euzebyaceae	908622	F	71	0	71	0.00001
SRR6145060	Eubacteriaceae	186806	F	41	0	41	0.00001
SRR6145060	Entomoplasmataceae	33925	F	54	2	56	0.00001
SRR6145060	Egicoccaceae	1755824	F	70	0	70	0.00001
SRR6145060	Egibacteraceae	1747769	F	59	0	59	0.00001
SRR6145060	Dysgonamonadaceae	2005520	F	45	30	75	0.00001
SRR6145060	Desulfuromonadaceae	213421	F	68	1	69	0.00001
SRR6145060	Desulfobulbaceae	213121	F	47	0	47	0.00001
SRR6145060	Dermocarpellaceae	1890498	F	43	10	53	0.00001
SRR6145060	Deferribacteraceae	191394	F	39	0	39	0.00001
SRR6145060	Coxiellaceae	118968	F	43	0	43	0.00001
SRR6145060	Coriobacteriaceae	84107	F	88	9	97	0.00001
SRR6145060	Colwelliaceae	267889	F	103	0	103	0.00001
SRR6145060	Cohaesibacteraceae	655351	F	56	1	57	0.00001
SRR6145060	Chlorobiaceae	191412	F	82	0	82	0.00001
SRR6145060	Chlamydiaceae	809	F	40	0	40	0.00001
SRR6145060	Bradymonadaceae	1779135	F	23	56	79	0.00001
SRR6145060	Brachyspiraceae	143786	F	108	0	108	0.00001
SRR6145060	Blattabacteriaceae	39782	F	84	0	84	0.00001
SRR6145060	Bdellovibrionaceae	213483	F	97	1	98	0.00001
SRR6145060	Bartonellaceae	772	F	105	2	107	0.00001
SRR6145060	Bacteriovoracaceae	263369	F	53	0	53	0.00001
SRR6145060	Azonexaceae	2008795	F	40	0	40	0.00001
SRR6145060	Alicyclobacillaceae	186823	F	59	0	59	0.00001
SRR6145060	Akkermansiaceae	1647988	F	16	31	47	0.00001
SRR6145060	Actinopolysporaceae	622451	F	46	0	46	0.00001
SRR6145060	Acidithiobacillaceae	225058	F	46	-3	43	0.00001
SRR6145060	Acidimicrobiaceae	84994	F	22	27	49	0.00001
SRR6145060	Acidiferrobacteraceae	1692041	F	67	0	67	0.00001
SRR6145060	Acholeplasmataceae	2146	F	52	26	78	0.00001
SRR6145060	Woeseiaceae	1738654	F	17	0	17	0.00000
SRR6145060	Wenzhouxiangellaceae	1676141	F	20	0	20	0.00000
SRR6145060	Waddliaceae	92714	F	3	0	3	0.00000
SRR6145060	Vulgatibacteraceae	1524213	F	32	0	32	0.00000
SRR6145060	Vallitaleaceae	2603322	F	10	0	10	0.00000
SRR6145060	Tymoviridae	249184	F	1	0	1	0.00000
SRR6145060	Totiviridae	11006	F	1	0	1	0.00000
SRR6145060	Tospoviridae	1980419	F	20	0	20	0.00000
SRR6145060	Tolypothrichaceae	119859	F	17	14	31	0.00000
SRR6145060	Togaviridae	11018	F	2	0	2	0.00000
SRR6145060	Tissierellaceae	1737406	F	32	0	32	0.00000
SRR6145060	Thiotrichaceae	135617	F	24	0	24	0.00000
SRR6145060	Thioalkalispiraceae	1096778	F	18	2	20	0.00000
SRR6145060	Thermotogaceae	188709	F	13	0	13	0.00000
SRR6145060	Thermoproteaceae	2267	F	35	0	35	0.00000
SRR6145060	Thermoplasmataceae	46659	F	4	0	4	0.00000
SRR6145060	Thermomicrobiaceae	189777	F	4	0	4	0.00000
SRR6145060	Thermofilaceae	114378	F	6	0	6	0.00000
SRR6145060	Thermodesulfobiaceae	227387	F	15	6	21	0.00000
SRR6145060	Thermodesulfobacteriaceae	188711	F	32	0	32	0.00000
SRR6145060	Thermoanaerobacterales Family IV. Incertae Sedis	543372	F	19	0	19	0.00000
SRR6145060	Thermoanaerobacterales Family III. Incertae Sedis	543371	F	96	0	96	0.00001
SRR6145060	Thermoactinomycetaceae	186824	F	26	0	26	0.00000
SRR6145060	Tepidiformaceae	2682227	F	27	0	27	0.00000
SRR6145060	Tectiviridae	10656	F	1	0	1	0.00000
SRR6145060	Syntrophomonadaceae	68298	F	13	0	13	0.00000
SRR6145060	Syntrophobacteraceae	213465	F	13	0	13	0.00000
SRR6145060	Syntrophaceae	213468	F	14	0	14	0.00000
SRR6145060	Symbiobacteriaceae	543349	F	28	0	28	0.00000
SRR6145060	Sutterellaceae	995019	F	31	0	31	0.00000
SRR6145060	Succinivibrionaceae	83763	F	8	0	8	0.00000
SRR6145060	Steroidobacteraceae	2689614	F	21	1	22	0.00000
SRR6145060	Sporolactobacillaceae	186821	F	15	0	15	0.00000
SRR6145060	Spongiibacteraceae	1706375	F	26	0	26	0.00000
SRR6145060	Sphaerolipoviridae	1714267	F	1	0	1	0.00000
SRR6145060	Sphaerobacteraceae	85002	F	31	0	31	0.00000
SRR6145060	Simkaniaceae	92712	F	5	0	5	0.00000
SRR6145060	Silvanigrellaceae	2024974	F	11	0	11	0.00000
SRR6145060	Sedimentisphaeraceae	2483367	F	11	0	11	0.00000
SRR6145060	Saprospiraceae	89374	F	5	0	5	0.00000
SRR6145060	Salinivirgaceae	1970190	F	16	0	16	0.00000
SRR6145060	Salinisphaeraceae	742031	F	34	0	34	0.00000
SRR6145060	Saccharospirillaceae	255527	F	30	0	30	0.00000
SRR6145060	Rudiviridae	157897	F	2	0	2	0.00000
SRR6145060	Roseiflexaceae	1508635	F	36	0	36	0.00000
SRR6145060	Rhabdoviridae	11270	F	3	0	3	0.00000
SRR6145060	Reoviridae	10880	F	1	0	1	0.00000
SRR6145060	Pyrodictiaceae	2307	F	6	0	6	0.00000
SRR6145060	Puniceicoccaceae	415002	F	8	0	8	0.00000
SRR6145060	Psychromonadaceae	267894	F	17	0	17	0.00000
SRR6145060	Pseudanabaenaceae	1890436	F	29	1	30	0.00000
SRR6145060	Prochlorotrichaceae	2303730	F	9	0	9	0.00000
SRR6145060	Poxviridae	10240	F	28	-3	25	0.00000
SRR6145060	Polyomaviridae	151341	F	12	0	12	0.00000
SRR6145060	Polydnaviridae	10482	F	5	0	5	0.00000
SRR6145060	Picrophilaceae	46630	F	5	0	5	0.00000
SRR6145060	Picornaviridae	12058	F	2	0	2	0.00000
SRR6145060	Phycodnaviridae	10501	F	26	0	26	0.00000
SRR6145060	Petrotogaceae	1643949	F	24	-8	16	0.00000
SRR6145060	Peribunyaviridae	1980416	F	3	0	3	0.00000
SRR6145060	Parvularculaceae	255474	F	10	0	10	0.00000
SRR6145060	Parvoviridae	10780	F	1	0	1	0.00000
SRR6145060	Paramyxoviridae	11158	F	1	0	1	0.00000
SRR6145060	Parachlamydiaceae	92713	F	33	0	33	0.00000
SRR6145060	Paludibacteraceae	2005523	F	16	0	16	0.00000
SRR6145060	Oscillospiraceae	216572	F	16	2	18	0.00000
SRR6145060	Orthomyxoviridae	11308	F	1	0	1	0.00000
SRR6145060	Orbaceae	1240483	F	35	0	35	0.00000
SRR6145060	Oleiphilaceae	191033	F	7	0	7	0.00000
SRR6145060	Oculatellaceae	2303507	F	10	8	18	0.00000
SRR6145060	Nudiviridae	1511852	F	8	0	8	0.00000
SRR6145060	Nitrososphaeraceae	1033997	F	21	0	21	0.00000
SRR6145060	Nitrosopumilaceae	338190	F	34	0	34	0.00000
SRR6145060	Nimaviridae	196937	F	2	0	2	0.00000
SRR6145060	Natranaerobiaceae	485255	F	3	0	3	0.00000
SRR6145060	Narnaviridae	186766	F	1	0	1	0.00000
SRR6145060	Moritellaceae	267891	F	23	0	23	0.00000
SRR6145060	Mimiviridae	549779	F	19	0	19	0.00000
SRR6145060	Methylacidiphilaceae	717964	F	12	1	13	0.00000
SRR6145060	Methanotrichaceae	143067	F	11	0	11	0.00000
SRR6145060	Methanothermaceae	2178	F	7	0	7	0.00000
SRR6145060	Methanospirillaceae	196137	F	1	0	1	0.00000
SRR6145060	Methanoregulaceae	1198451	F	10	0	10	0.00000
SRR6145060	Methanopyraceae	183713	F	5	-1	4	0.00000
SRR6145060	Methanomicrobiaceae	2194	F	27	1	28	0.00000
SRR6145060	Methanomassiliicoccaceae	1577788	F	4	10	14	0.00000
SRR6145060	Methanocorpusculaceae	88404	F	3	0	3	0.00000
SRR6145060	Methanocellaceae	570265	F	10	1	11	0.00000
SRR6145060	Mesoaciditogaceae	1769717	F	2	0	2	0.00000
SRR6145060	Merismopediaceae	1890428	F	11	1	12	0.00000
SRR6145060	Melioribacteraceae	1334117	F	4	7	11	0.00000
SRR6145060	Mayoviridae	2732890	F	1	0	1	0.00000
SRR6145060	Marseilleviridae	944644	F	1	0	1	0.00000
SRR6145060	Mariprofundaceae	580372	F	24	0	24	0.00000
SRR6145060	Marinilabiliaceae	558415	F	24	0	24	0.00000
SRR6145060	Marinifilaceae	1573805	F	24	0	24	0.00000
SRR6145060	Magnetococcaceae	1191479	F	10	0	10	0.00000
SRR6145060	Luteoviridae	119163	F	11	-11	0	0.00000
SRR6145060	Litoricolaceae	449732	F	8	0	8	0.00000
SRR6145060	Limnochordaceae	1676650	F	30	0	30	0.00000
SRR6145060	Lavidaviridae	1914302	F	1	0	1	0.00000
SRR6145060	Ktedonosporobacteraceae	2692416	F	12	0	12	0.00000
SRR6145060	Kosmotogaceae	1643948	F	14	0	14	0.00000
SRR6145060	Kitaviridae	2560061	F	3	0	3	0.00000
SRR6145060	Kiritimatiellaceae	1921783	F	10	23	33	0.00000
SRR6145060	Jonesiaceae	85022	F	11	0	11	0.00000
SRR6145060	Iridoviridae	10486	F	10	0	10	0.00000
SRR6145060	Ignavibacteriaceae	795749	F	17	0	17	0.00000
SRR6145060	Idiomarinaceae	267893	F	46	-10	36	0.00000
SRR6145060	Ichthyobacteriaceae	1755828	F	11	0	11	0.00000
SRR6145060	Hydrogenothermaceae	224027	F	14	6	20	0.00000
SRR6145060	Holosporaceae	44746	F	16	0	16	0.00000
SRR6145060	Heliobacteriaceae	31984	F	7	0	7	0.00000
SRR6145060	Hantaviridae	1980413	F	1	0	1	0.00000
SRR6145060	Halothiobacillaceae	255526	F	24	0	24	0.00000
SRR6145060	Halobacteroidaceae	53434	F	21	12	33	0.00000
SRR6145060	Halobacteriovoraceae	1652132	F	21	16	37	0.00000
SRR6145060	Haliscomenobacteraceae	1937961	F	11	0	11	0.00000
SRR6145060	Hahellaceae	224379	F	20	12	32	0.00000
SRR6145060	Granulosicoccaceae	449719	F	24	0	24	0.00000
SRR6145060	Gomontiellaceae	1892255	F	28	8	36	0.00000
SRR6145060	Gloeomargaritaceae	1955043	F	3	0	3	0.00000
SRR6145060	Gloeobacteraceae	1890422	F	26	0	26	0.00000
SRR6145060	Genomoviridae	1910928	F	2	0	2	0.00000
SRR6145060	Geminiviridae	10811	F	2	0	2	0.00000
SRR6145060	Fuselloviridae	10474	F	2	0	2	0.00000
SRR6145060	Flaviviridae	11050	F	1	0	1	0.00000
SRR6145060	Fibrobacteraceae	204431	F	18	5	23	0.00000
SRR6145060	Fervidobacteriaceae	1643950	F	34	-8	26	0.00000
SRR6145060	Fervidicoccaceae	685949	F	3	0	3	0.00000
SRR6145060	Ferroplasmaceae	90142	F	4	1	5	0.00000
SRR6145060	Ferrimonadaceae	267892	F	25	0	25	0.00000
SRR6145060	Endozoicomonadaceae	2066474	F	10	0	10	0.00000
SRR6145060	Endornaviridae	564644	F	1	0	1	0.00000
SRR6145060	Endomicrobiaceae	1783343	F	5	4	9	0.00000
SRR6145060	Emcibacteraceae	2066491	F	24	0	24	0.00000
