sample	name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
SRR6145060	Capnocytophaga sputigena	1019	S	821	94	915	0.00012
SRR6145060	Xanthomonas campestris	339	S	792	119	911	0.00012
SRR6145060	Clostridium botulinum	1491	S	837	69	906	0.00012
SRR6145060	Staphylococcus pettenkoferi	170573	S	848	19	867	0.00011
SRR6145060	Streptococcus anginosus	1328	S	411	443	854	0.00011
SRR6145060	Dolosigranulum pigrum	29394	S	837	15	852	0.00011
SRR6145060	Methylobacterium oryzae	334852	S	79	763	842	0.00011
SRR6145060	Cloacibacterium normanense	237258	S	810	27	837	0.00011
SRR6145060	Brevundimonas mediterranea	74329	S	726	109	835	0.00011
SRR6145060	Nocardia brasiliensis	37326	S	681	147	828	0.00011
SRR6145060	Tsukamurella paurometabola	2061	S	742	77	819	0.00011
SRR6145060	Corynebacterium aurimucosum	169292	S	762	48	810	0.00011
SRR6145060	Corynebacterium minutissimum	38301	S	767	42	809	0.00011
SRR6145060	Agrobacterium tumefaciens	358	S	545	260	805	0.00011
SRR6145060	Streptococcus sp. NPS 308	1902136	S	800	188	988	0.00013
SRR6145060	Nakamurella multipartita	53461	S	779	16	795	0.00010
SRR6145060	Staphylococcus sp. M0911	2025492	S	309	784	1093	0.00014
SRR6145060	Acinetobacter radioresistens	40216	S	745	36	781	0.00010
SRR6145060	Actinomyces radicidentis	111015	S	705	45	750	0.00010
SRR6145060	Acinetobacter towneri	202956	S	436	305	741	0.00010
SRR6145060	Fusobacterium pseudoperiodonticum	2663009	S	604	130	734	0.00010
SRR6145060	Mycobacteroides chelonae	1774	S	242	487	729	0.00010
SRR6145060	Aggregatibacter segnis	739	S	673	43	716	0.00009
SRR6145060	Streptococcus pyogenes	1314	S	238	471	709	0.00009
SRR6145060	Kocuria rhizophila	72000	S	221	481	702	0.00009
SRR6145060	Streptococcus thermophilus	1308	S	541	158	699	0.00009
SRR6145060	Massilia putida	1141883	S	558	128	686	0.00009
SRR6145060	Achromobacter xylosoxidans	85698	S	432	253	685	0.00009
SRR6145060	Kocuria sp. KD4	2719588	S	920	684	1604	0.00021
SRR6145060	Methylobacterium phyllosphaerae	418223	S	245	438	683	0.00009
SRR6145060	Lysobacter oculi	2698682	S	628	52	680	0.00009
SRR6145060	Veillonella dispar	39778	S	649	30	679	0.00009
SRR6145060	Zymobacter palmae	33074	S	669	9	678	0.00009
SRR6145060	Mycolicibacterium doricum	126673	S	504	172	676	0.00009
SRR6145060	Pseudoxanthomonas suwonensis	314722	S	599	76	675	0.00009
SRR6145060	Gemella sanguinis	84135	S	643	28	671	0.00009
SRR6145060	Prevotella jejuni	1177574	S	525	140	665	0.00009
SRR6145060	Nocardia cyriacigeorgica	135487	S	534	129	663	0.00009
SRR6145060	Mycolicibacterium gilvum	1804	S	469	192	661	0.00009
SRR6145060	Salmonella enterica	28901	S	104	554	658	0.00009
SRR6145060	Methylobacterium durans	2202825	S	631	27	658	0.00009
SRR6145060	Deinococcus radiodurans	1299	S	593	60	653	0.00009
SRR6145060	Roseomonas gilardii	257708	S	583	41	624	0.00008
SRR6145060	Lactococcus lactis	1358	S	506	117	623	0.00008
SRR6145060	Acinetobacter bereziniae	106648	S	611	8	619	0.00008
SRR6145060	Streptococcus parasanguinis	1318	S	528	90	618	0.00008
SRR6145060	Gordonia iterans	1004901	S	553	64	617	0.00008
SRR6145060	Mycobacterium sp. QIA-37	1561223	S	158	616	774	0.00010
SRR6145060	Brevundimonas sp. DS20	1532555	S	356	614	970	0.00013
SRR6145060	Prevotella dentalis	52227	S	529	81	610	0.00008
SRR6145060	Staphylococcus xylosus	1288	S	593	16	609	0.00008
SRR6145060	Staphylococcus phage StauST398-5	1308897	S	2	603	605	0.00008
SRR6145060	Epidermidibacterium keratini	1891644	S	592	7	599	0.00008
SRR6145060	Brevibacterium luteolum	199591	S	548	50	598	0.00008
SRR6145060	Acinetobacter soli	487316	S	581	15	596	0.00008
SRR6145060	Brevibacterium linens	1703	S	403	190	593	0.00008
SRR6145060	Gluconobacter oxydans	442	S	431	157	588	0.00008
SRR6145060	Modestobacter marinus	477641	S	533	44	577	0.00008
SRR6145060	Ezakiella massiliensis	1852374	S	508	67	575	0.00008
SRR6145060	Neisseria flavescens	484	S	443	130	573	0.00008
SRR6145060	Curtobacterium pusillum	69373	S	480	92	572	0.00008
SRR6145060	Marmoricola scoriae	642780	S	494	76	570	0.00008
SRR6145060	Mycolicibacterium aurum	1791	S	522	46	568	0.00007
SRR6145060	Methylobacterium aquaticum	270351	S	511	56	567	0.00007
SRR6145060	Porphyromonas gingivalis	837	S	445	111	556	0.00007
SRR6145060	Aggregatibacter aphrophilus	732	S	514	35	549	0.00007
SRR6145060	Empedobacter brevis	247	S	539	7	546	0.00007
SRR6145060	Corynebacterium xerosis	1725	S	504	42	546	0.00007
SRR6145060	Mycolicibacterium phocaicum	319706	S	463	81	544	0.00007
SRR6145060	Pseudomonas alcaligenes	43263	S	524	17	541	0.00007
SRR6145060	Streptococcus dysgalactiae	1334	S	130	410	540	0.00007
SRR6145060	Streptomyces venezuelae	54571	S	477	62	539	0.00007
SRR6145060	Streptomyces sp. RLB3-5	2594456	S	1	538	539	0.00007
SRR6145060	Methylobacterium terrae	2202827	S	479	58	537	0.00007
SRR6145060	Geodermatophilus obscurus	1861	S	489	47	536	0.00007
SRR6145060	Lysobacter enzymogenes	69	S	428	106	534	0.00007
SRR6145060	Brevundimonas sp. GW460-12-10-14-LB2	1827469	S	751	533	1284	0.00017
SRR6145060	Rhizobium oryzihabitans	2267833	S	65	462	527	0.00007
SRR6145060	Methylobacterium currus	2051553	S	453	73	526	0.00007
SRR6145060	Brevundimonas sp. 'scallop'	2562582	S	697	526	1223	0.00016
SRR6145060	Acinetobacter sp. NEB149	2725684	S	363	525	888	0.00012
SRR6145060	Stenotrophomonas acidaminiphila	128780	S	415	102	517	0.00007
SRR6145060	Macrococcus caseolyticus	69966	S	474	42	516	0.00007
SRR6145060	Klebsiella michiganensis	1134687	S	87	429	516	0.00007
SRR6145060	Sorangium cellulosum	56	S	498	15	513	0.00007
SRR6145060	Mycobacterium tuberculosis	1773	S	8	503	511	0.00007
SRR6145060	Streptococcus agalactiae	1311	S	85	424	509	0.00007
SRR6145060	Pseudomonas mendocina	300	S	471	37	508	0.00007
SRR6145060	Campylobacter showae	204	S	501	5	506	0.00007
SRR6145060	Rhizobium sp. S41	1869170	S	137	504	641	0.00008
SRR6145060	Pseudopropionibacterium propionicum	1750	S	498	5	503	0.00007
SRR6145060	Gordonia polyisoprenivorans	84595	S	487	16	503	0.00007
SRR6145060	Kocuria sp. BT304	1702043	S	231	502	733	0.00010
SRR6145060	Brachybacterium saurashtrense	556288	S	444	58	502	0.00007
SRR6145060	Rhodopseudomonas palustris	1076	S	440	61	501	0.00007
SRR6145060	Microbacterium hominis	162426	S	466	34	500	0.00007
SRR6145060	Elizabethkingia anophelis	1117645	S	415	83	498	0.00007
SRR6145060	Corynebacterium imitans	156978	S	471	25	496	0.00007
SRR6145060	Prevotella scopos	589437	S	346	149	495	0.00007
SRR6145060	Rhodobacter sphaeroides	1063	S	442	44	486	0.00006
SRR6145060	Capnocytophaga gingivalis	1017	S	468	16	484	0.00006
SRR6145060	Sphingomonas taxi	1549858	S	463	19	482	0.00006
SRR6145060	Rhodococcus opacus	37919	S	381	96	477	0.00006
SRR6145060	Brevundimonas sp. Bb-A	2560058	S	279	475	754	0.00010
SRR6145060	Rhizobium rhizoryzae	451876	S	454	19	473	0.00006
SRR6145060	Prevotella enoeca	76123	S	372	101	473	0.00006
SRR6145060	Aerococcus viridans	1377	S	373	100	473	0.00006
SRR6145060	Nocardia farcinica	37329	S	341	130	471	0.00006
SRR6145060	Staphylococcus arlettae	29378	S	440	26	466	0.00006
SRR6145060	Klebsiella aerogenes	548	S	403	62	465	0.00006
SRR6145060	Neisseria cinerea	483	S	376	88	464	0.00006
SRR6145060	Delftia tsuruhatensis	180282	S	243	219	462	0.00006
SRR6145060	Corynebacterium glaucum	187491	S	451	11	462	0.00006
SRR6145060	Sphingomonas koreensis	93064	S	357	102	459	0.00006
SRR6145060	Mycolicibacterium vanbaalenii	110539	S	345	110	455	0.00006
SRR6145060	Blastococcus saxobsidens	138336	S	414	36	450	0.00006
SRR6145060	Weissella confusa	1583	S	426	23	449	0.00006
SRR6145060	Microbacterium sp. PAMC 28756	1795053	S	448	311	759	0.00010
SRR6145060	Pantoea dispersa	59814	S	388	58	446	0.00006
SRR6145060	Acidovorax avenae	80867	S	312	134	446	0.00006
SRR6145060	Sphingomonas sp. NIC1	1961362	S	585	444	1029	0.00014
SRR6145060	Enterobacter roggenkampii	1812935	S	224	214	438	0.00006
SRR6145060	Veillonella atypica	39777	S	424	12	436	0.00006
SRR6145060	Dyella thiooxydans	445710	S	381	54	435	0.00006
SRR6145060	Sphingomonas insulae	424800	S	419	15	434	0.00006
SRR6145060	Nocardia asteroides	1824	S	303	130	433	0.00006
SRR6145060	Dietzia sp. DQ12-45-1b	912801	S	52	429	481	0.00006
SRR6145060	Klebsiella oxytoca	571	S	158	270	428	0.00006
SRR6145060	Brevundimonas sp. SGAir0440	2579977	S	1504	428	1932	0.00025
SRR6145060	Variovorax paradoxus	34073	S	341	85	426	0.00006
SRR6145060	Mycobacterium sp. KMS	189918	S	80	426	506	0.00007
SRR6145060	Methylobacterium sp. NI91	2696058	S	1	426	427	0.00006
SRR6145060	Nocardioides humi	449461	S	369	55	424	0.00006
SRR6145060	Mycobacterium grossiae	1552759	S	385	34	419	0.00006
SRR6145060	Leptotrichia buccalis	40542	S	362	56	418	0.00006
SRR6145060	Deinococcus gobiensis	502394	S	408	8	416	0.00005
SRR6145060	Paracoccus zhejiangensis	1077935	S	369	44	413	0.00005
SRR6145060	Mycobacterium paragordonae	1389713	S	404	7	411	0.00005
SRR6145060	Leclercia sp. 1106151	2681309	S	94	410	504	0.00007
SRR6145060	Sphingobacterium daejeonense	371142	S	372	34	406	0.00005
SRR6145060	Staphylococcus kloosii	29384	S	394	10	404	0.00005
SRR6145060	Caulobacter flavus	1679497	S	353	50	403	0.00005
SRR6145060	Staphylococcus nepalensis	214473	S	385	13	398	0.00005
SRR6145060	Arthrobacter sp. NEB 688	904039	S	397	22	419	0.00006
SRR6145060	Fusobacterium hwasookii	1583098	S	318	78	396	0.00005
SRR6145060	Proteus mirabilis	584	S	351	43	394	0.00005
SRR6145060	Prevotella denticola	28129	S	332	61	393	0.00005
SRR6145060	Haematobacter massiliensis	195105	S	322	71	393	0.00005
SRR6145060	Pseudomonas fluorescens	294	S	303	89	392	0.00005
SRR6145060	Nocardia terpenica	455432	S	350	40	390	0.00005
SRR6145060	Paracoccus pantotrophus	82367	S	347	39	386	0.00005
SRR6145060	Parvimonas micra	33033	S	352	33	385	0.00005
SRR6145060	Corynebacterium camporealensis	161896	S	370	15	385	0.00005
SRR6145060	Leclercia sp. LSNIH1	1920114	S	78	384	462	0.00006
SRR6145060	Clavibacter michiganensis	28447	S	363	20	383	0.00005
SRR6145060	Rhodococcus erythropolis	1833	S	81	301	382	0.00005
SRR6145060	Sphingomonas sanxanigenens	397260	S	311	67	378	0.00005
SRR6145060	Chryseobacterium shandongense	1493872	S	334	42	376	0.00005
SRR6145060	Leclercia adecarboxylata	83655	S	187	188	375	0.00005
SRR6145060	Prevotella fusca	589436	S	316	58	374	0.00005
SRR6145060	Dietzia psychralcaliphila	139021	S	348	26	374	0.00005
SRR6145060	Staphylococcus sp. AntiMn-1	1715860	S	16	373	389	0.00005
SRR6145060	Paracoccus aminovorans	34004	S	338	35	373	0.00005
SRR6145060	Cnuibacter physcomitrellae	1619308	S	78	294	372	0.00005
SRR6145060	Pimelobacter simplex	2045	S	311	60	371	0.00005
SRR6145060	Mycolicibacterium gadium	1794	S	300	71	371	0.00005
SRR6145060	Sphingobium cloacae	120107	S	207	163	370	0.00005
SRR6145060	Corynebacterium sp. ATCC 6931	1487956	S	369	97	466	0.00006
SRR6145060	Brevundimonas subvibrioides	74313	S	353	15	368	0.00005
SRR6145060	Paracoccus denitrificans	266	S	324	43	367	0.00005
SRR6145060	Mycolicibacterium poriferae	39694	S	105	262	367	0.00005
SRR6145060	Mycolicibacterium parafortuitum	39692	S	329	37	366	0.00005
SRR6145060	Brachybacterium faecium	43669	S	314	52	366	0.00005
SRR6145060	Prevotella oris	28135	S	317	48	365	0.00005
SRR6145060	Skermanella pratensis	2233999	S	347	13	360	0.00005
SRR6145060	Cupriavidus taiwanensis	164546	S	279	81	360	0.00005
SRR6145060	Anaerococcus mediterraneensis	1870984	S	311	48	359	0.00005
SRR6145060	Leptotrichia hofstadii	157688	S	300	58	358	0.00005
SRR6145060	Methylobacterium nodulans	114616	S	347	9	356	0.00005
SRR6145060	Mycolicibacterium chubuense	1800	S	313	40	353	0.00005
SRR6145060	Cystobacter fuscus	43	S	314	39	353	0.00005
SRR6145060	Azospirillum brasilense	192	S	256	94	350	0.00005
SRR6145060	Nocardioides dokdonensis	450734	S	273	76	349	0.00005
SRR6145060	Mycolicibacterium vaccae	1810	S	313	35	348	0.00005
SRR6145060	Gordonia alkanivorans	84096	S	117	230	347	0.00005
SRR6145060	Cupriavidus pauculus	82633	S	306	41	347	0.00005
SRR6145060	Pseudonocardia autotrophica	2074	S	306	40	346	0.00005
SRR6145060	Mycolicibacterium mageritense	53462	S	314	31	345	0.00005
SRR6145060	Corynebacterium genitalium	38288	S	332	11	343	0.00005
SRR6145060	Streptococcus mutans	1309	S	225	117	342	0.00005
SRR6145060	Chroococcidiopsis thermalis	54299	S	288	54	342	0.00005
SRR6145060	Leptotrichia shahii	157691	S	282	56	338	0.00004
SRR6145060	Sphingopyxis macrogoltabida	33050	S	270	67	337	0.00004
SRR6145060	Acetobacter orientalis	146474	S	331	6	337	0.00004
SRR6145060	Deinococcus ficus	317577	S	332	4	336	0.00004
SRR6145060	Brachybacterium ginsengisoli	1331682	S	288	48	336	0.00004
SRR6145060	Streptomyces lividans	1916	S	7	328	335	0.00004
SRR6145060	Streptococcus koreensis	2382163	S	173	162	335	0.00004
SRR6145060	Nocardia mangyaensis	2213200	S	257	76	333	0.00004
SRR6145060	Kocuria rosea	1275	S	316	17	333	0.00004
SRR6145060	Streptococcus sp. HSISS1	1316410	S	12	331	343	0.00005
SRR6145060	Pseudonocardia dioxanivorans	240495	S	303	28	331	0.00004
SRR6145060	Bradyrhizobium elkanii	29448	S	281	49	330	0.00004
SRR6145060	Sphingomonas paucimobilis	13689	S	301	28	329	0.00004
SRR6145060	Kineococcus radiotolerans	131568	S	315	10	325	0.00004
SRR6145060	Stenotrophomonas rhizophila	216778	S	279	45	324	0.00004
SRR6145060	Corynebacterium timonense	441500	S	314	8	322	0.00004
SRR6145060	Rhodococcus hoagii	43767	S	276	42	318	0.00004
SRR6145060	Nocardioides euryhalodurans	2518370	S	283	35	318	0.00004
SRR6145060	Leptotrichia trevisanii	109328	S	286	32	318	0.00004
SRR6145060	Staphylococcus equorum	246432	S	121	195	316	0.00004
SRR6145060	Novosphingobium resinovorum	158500	S	249	67	316	0.00004
SRR6145060	Lactobacillus crispatus	47770	S	202	114	316	0.00004
SRR6145060	Streptococcus sp. 1643	2576376	S	566	311	877	0.00012
