sample	name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
SRR6145059	Gordonia sp. JH63	2698900	S	7525	8485	16010	0.00191
SRR6145059	Staphylococcus sciuri	1296	S	7912	281	8193	0.00098
SRR6145059	Halomonas elongata	2746	S	8033	65	8098	0.00096
SRR6145059	Paraburkholderia aromaticivorans	2026199	S	7334	719	8053	0.00096
SRR6145059	Serratia marcescens	615	S	4610	2668	7278	0.00087
SRR6145059	Escherichia coli	562	S	375	6425	6800	0.00081
SRR6145059	Acinetobacter junii	40215	S	6139	535	6674	0.00079
SRR6145059	Chryseobacterium taklimakanense	536441	S	6054	435	6489	0.00077
SRR6145059	Acinetobacter johnsonii	40214	S	4223	1852	6075	0.00072
SRR6145059	Dietzia timorensis	499555	S	5164	881	6045	0.00072
SRR6145059	Staphylococcus aureus	1280	S	2074	3902	5976	0.00071
SRR6145059	Streptococcus mitis	28037	S	4825	1023	5848	0.00070
SRR6145059	Cutibacterium avidum	33010	S	5579	207	5786	0.00069
SRR6145059	Kocuria palustris	71999	S	5346	320	5666	0.00067
SRR6145059	Staphylococcus haemolyticus	1283	S	4430	925	5355	0.00064
SRR6145059	Pseudomonas aeruginosa	287	S	913	3928	4841	0.00058
SRR6145059	Microbacterium aurum	36805	S	4487	345	4832	0.00058
SRR6145059	Stenotrophomonas maltophilia	40324	S	2765	2061	4826	0.00057
SRR6145059	Citrobacter koseri	545	S	1848	2590	4438	0.00053
SRR6145059	Deinococcus wulumuqiensis	980427	S	3829	562	4391	0.00052
SRR6145059	Roseomonas mucosa	207340	S	1272	2792	4064	0.00048
SRR6145059	Staphylococcus cohnii	29382	S	3704	323	4027	0.00048
SRR6145059	Corynebacterium kroppenstedtii	161879	S	3586	67	3653	0.00043
SRR6145059	Neisseria mucosa	488	S	3010	579	3589	0.00043
SRR6145059	Kocuria indica	1049583	S	2026	1548	3574	0.00043
SRR6145059	Streptococcus pneumoniae	1313	S	1436	2056	3492	0.00042
SRR6145059	Finegoldia magna	1260	S	3171	312	3483	0.00041
SRR6145059	Staphylococcus pasteuri	45972	S	1531	1921	3452	0.00041
SRR6145059	Streptococcus oralis	1303	S	2491	912	3403	0.00041
SRR6145059	Corynebacterium sanguinis	2594913	S	2790	476	3266	0.00039
SRR6145059	Haemophilus parainfluenzae	729	S	2905	218	3123	0.00037
SRR6145059	Chryseobacterium arthrosphaerae	651561	S	2856	227	3083	0.00037
SRR6145059	Janibacter melonis	262209	S	2772	172	2944	0.00035
SRR6145059	Streptococcus sanguinis	1305	S	2748	126	2874	0.00034
SRR6145059	Janibacter limosus	53458	S	2712	159	2871	0.00034
SRR6145059	Rothia mucilaginosa	43675	S	2809	51	2860	0.00034
SRR6145059	Pseudomonas oryzihabitans	47885	S	2742	80	2822	0.00034
SRR6145059	Actinomyces oris	544580	S	1360	1340	2700	0.00032
SRR6145059	Corynebacterium matruchotii	43768	S	2654	18	2672	0.00032
SRR6145059	Streptococcus salivarius	1304	S	1559	1019	2578	0.00031
SRR6145059	Burkholderia dolosa	152500	S	1	2573	2574	0.00031
SRR6145059	Corynebacterium jeikeium	38289	S	1562	994	2556	0.00030
SRR6145059	Dietzia lutea	546160	S	2296	247	2543	0.00030
SRR6145059	Paraburkholderia terricola	169427	S	2414	112	2526	0.00030
SRR6145059	Corynebacterium striatum	43770	S	1938	546	2484	0.00030
SRR6145059	Paraburkholderia phytofirmans	261302	S	2129	308	2437	0.00029
SRR6145059	Brevundimonas naejangsanensis	588932	S	2148	272	2420	0.00029
SRR6145059	Pseudomonas putida	303	S	1508	855	2363	0.00028
SRR6145059	Actinomyces naeslundii	1655	S	1168	1193	2361	0.00028
SRR6145059	Rothia dentocariosa	2047	S	2248	81	2329	0.00028
SRR6145059	Burkholderia pseudomallei	28450	S	734	1583	2317	0.00028
SRR6145059	Sphingomonas melonis	152682	S	878	1405	2283	0.00027
SRR6145059	Acinetobacter schindleri	108981	S	1968	291	2259	0.00027
SRR6145059	Sphingobacterium daejeonense	371142	S	2119	133	2252	0.00027
SRR6145059	Microbacterium paraoxydans	199592	S	615	1635	2250	0.00027
SRR6145059	Paraburkholderia xenovorans	36873	S	1786	456	2242	0.00027
SRR6145059	Pseudomonas stutzeri	316	S	1904	316	2220	0.00026
SRR6145059	Acinetobacter ursingii	108980	S	2051	147	2198	0.00026
SRR6145059	Brevundimonas diminuta	293	S	942	1254	2196	0.00026
SRR6145059	Chryseobacterium sp. H6466	2487072	S	2455	2186	4641	0.00055
SRR6145059	Corynebacterium simulans	146827	S	1669	485	2154	0.00026
SRR6145059	Veillonella parvula	29466	S	2053	80	2133	0.00025
SRR6145059	Rhodococcus sp. PBTS 1	1653478	S	2102	117	2219	0.00026
SRR6145059	Paracoccus contaminans	1945662	S	1874	189	2063	0.00025
SRR6145059	Chryseobacterium sp. F5649	2487071	S	2409	2059	4468	0.00053
SRR6145059	Streptococcus gordonii	1302	S	1918	111	2029	0.00024
SRR6145059	Acinetobacter pittii	48296	S	1367	656	2023	0.00024
SRR6145059	Prevotella melaninogenica	28132	S	1764	225	1989	0.00024
SRR6145059	Sphingobium yanoikuyae	13690	S	861	1074	1935	0.00023
SRR6145059	Brevundimonas vesicularis	41276	S	852	978	1830	0.00022
SRR6145059	Corynebacterium singulare	161899	S	1535	272	1807	0.00022
SRR6145059	Lysobacter enzymogenes	69	S	1473	330	1803	0.00021
SRR6145059	Enterobacter hormaechei	158836	S	183	1604	1787	0.00021
SRR6145059	Enterobacter roggenkampii	1812935	S	757	995	1752	0.00021
SRR6145059	Chryseobacterium haifense	421525	S	1495	185	1680	0.00020
SRR6145059	Paraburkholderia caledonica	134536	S	1621	52	1673	0.00020
SRR6145059	Lawsonella clevelandensis	1528099	S	1642	27	1669	0.00020
SRR6145059	Schaalia odontolytica	1660	S	1586	59	1645	0.00020
SRR6145059	Neisseria subflava	28449	S	1364	251	1615	0.00019
SRR6145059	Aeromonas caviae	648	S	369	1244	1613	0.00019
SRR6145059	Lysobacter oculi	2698682	S	1454	128	1582	0.00019
SRR6145059	Rhizobium pusense	648995	S	364	1177	1541	0.00018
SRR6145059	Epidermidibacterium keratini	1891644	S	1450	16	1466	0.00017
SRR6145059	Paraburkholderia graminis	60548	S	1393	67	1460	0.00017
SRR6145059	Agrobacterium tumefaciens	358	S	915	528	1443	0.00017
SRR6145059	Gemella haemolysans	1379	S	1378	54	1432	0.00017
SRR6145059	Pseudomonas fluorescens	294	S	1018	403	1421	0.00017
SRR6145059	Brevundimonas vancanneytii	1325724	S	411	998	1409	0.00017
SRR6145059	Acinetobacter indicus	756892	S	1257	143	1400	0.00017
SRR6145059	Klebsiella grimontii	2058152	S	63	1324	1387	0.00017
SRR6145059	Bacillus cereus	1396	S	565	822	1387	0.00017
SRR6145059	Corynebacterium minutissimum	38301	S	1262	119	1381	0.00016
SRR6145059	Xanthomonas campestris	339	S	1150	192	1342	0.00016
SRR6145059	Tsukamurella paurometabola	2061	S	1238	88	1326	0.00016
SRR6145059	Corynebacterium aurimucosum	169292	S	1189	133	1322	0.00016
SRR6145059	Actinomyces viscosus	1656	S	1259	59	1318	0.00016
SRR6145059	Klebsiella variicola	244366	S	149	1153	1302	0.00015
SRR6145059	Deinococcus radiodurans	1299	S	1126	176	1302	0.00015
SRR6145059	Methylorubrum populi	223967	S	992	298	1290	0.00015
SRR6145059	Lautropia mirabilis	47671	S	1259	24	1283	0.00015
SRR6145059	Mycobacteroides chelonae	1774	S	371	885	1256	0.00015
SRR6145059	Roseomonas sp. FDAARGOS_362	2018065	S	764	1251	2015	0.00024
SRR6145059	Brevundimonas mediterranea	74329	S	1072	173	1245	0.00015
SRR6145059	Fusobacterium nucleatum	851	S	1066	152	1218	0.00014
SRR6145059	Prevotella intermedia	28131	S	1112	103	1215	0.00014
SRR6145059	Kocuria sp. KD4	2719588	S	1704	1210	2914	0.00035
SRR6145059	Kocuria rhizophila	72000	S	391	810	1201	0.00014
SRR6145059	Rothia aeria	172042	S	1154	40	1194	0.00014
SRR6145059	Brevibacterium linens	1703	S	778	412	1190	0.00014
SRR6145059	Corynebacterium diphtheriae	1717	S	460	691	1151	0.00014
SRR6145059	Comamonas aquatica	225991	S	1078	68	1146	0.00014
SRR6145059	Corynebacterium glutamicum	1718	S	101	1040	1141	0.00014
SRR6145059	Pseudomonas alcaligenes	43263	S	1092	43	1135	0.00014
SRR6145059	Salmonella enterica	28901	S	207	914	1121	0.00013
SRR6145059	Brachybacterium saurashtrense	556288	S	969	145	1114	0.00013
SRR6145059	Enterobacter cloacae	550	S	375	738	1113	0.00013
SRR6145059	Paraburkholderia terrae	311230	S	897	213	1110	0.00013
SRR6145059	Pseudoxanthomonas suwonensis	314722	S	943	158	1101	0.00013
SRR6145059	Acinetobacter lwoffii	28090	S	554	543	1097	0.00013
SRR6145059	Neisseria elongata	495	S	977	85	1062	0.00013
SRR6145059	Mycolicibacterium gilvum	1804	S	735	315	1050	0.00012
SRR6145059	Burkholderia sp. OLGA172	1804984	S	21607	1047	22654	0.00270
SRR6145059	Corynebacterium mycetoides	38302	S	889	155	1044	0.00012
SRR6145059	Halomonas meridiana	29570	S	939	80	1019	0.00012
SRR6145059	Brevibacterium luteolum	199591	S	932	82	1014	0.00012
SRR6145059	Klebsiella sp. M5al	1934254	S	48	995	1043	0.00012
SRR6145059	Gordonia alkanivorans	84096	S	335	649	984	0.00012
SRR6145059	Sphingopyxis macrogoltabida	33050	S	729	223	952	0.00011
SRR6145059	Paraburkholderia caribensis	75105	S	857	80	937	0.00011
SRR6145059	Acinetobacter sp. DUT-2	1809055	S	596	937	1533	0.00018
SRR6145059	Gordonia polyisoprenivorans	84595	S	899	21	920	0.00011
SRR6145059	Mycobacterium sp. QIA-37	1561223	S	195	907	1102	0.00013
SRR6145059	Microbacterium hominis	162426	S	845	59	904	0.00011
SRR6145059	Brachybacterium faecium	43669	S	756	143	899	0.00011
SRR6145059	Achromobacter xylosoxidans	85698	S	575	306	881	0.00010
SRR6145059	Massilia oculi	945844	S	802	67	869	0.00010
SRR6145059	Delftia tsuruhatensis	180282	S	497	363	860	0.00010
SRR6145059	Gardnerella vaginalis	2702	S	835	18	853	0.00010
SRR6145059	Mycolicibacterium phocaicum	319706	S	709	139	848	0.00010
SRR6145059	Brevundimonas sp. 'scallop'	2562582	S	1058	848	1906	0.00023
SRR6145059	Variovorax paradoxus	34073	S	699	146	845	0.00010
SRR6145059	Rhodococcus erythropolis	1833	S	232	605	837	0.00010
SRR6145059	Paraburkholderia sp. Msb3	2604047	S	4614	837	5451	0.00065
SRR6145059	Sphingobacterium hotanense	649196	S	808	28	836	0.00010
SRR6145059	Paraburkholderia megapolitana	420953	S	827	9	836	0.00010
SRR6145059	Corynebacterium xerosis	1725	S	759	77	836	0.00010
SRR6145059	Mycolicibacterium aurum	1791	S	761	74	835	0.00010
SRR6145059	Brevundimonas sp. DS20	1532555	S	475	824	1299	0.00015
SRR6145059	Staphylococcus caprae	29380	S	750	72	822	0.00010
SRR6145059	Gordonia iterans	1004901	S	759	55	814	0.00010
SRR6145059	Actinomyces radicidentis	111015	S	756	50	806	0.00010
SRR6145059	Acinetobacter haemolyticus	29430	S	695	110	805	0.00010
SRR6145059	Conexibacter woesei	191495	S	795	7	802	0.00010
SRR6145059	Rhodopseudomonas palustris	1076	S	675	123	798	0.00009
SRR6145059	Streptococcus gwangjuense	1433513	S	602	194	796	0.00009
SRR6145059	Kocuria sp. BT304	1702043	S	384	796	1180	0.00014
SRR6145059	Haematobacter massiliensis	195105	S	624	170	794	0.00009
SRR6145059	Paraburkholderia sprentiae	948107	S	763	27	790	0.00009
SRR6145059	Paraburkholderia hospita	169430	S	660	123	783	0.00009
SRR6145059	Mycolicibacterium psychrotolerans	216929	S	713	69	782	0.00009
SRR6145059	Mycobacterium tuberculosis	1773	S	12	769	781	0.00009
SRR6145059	Neisseria meningitidis	487	S	282	493	775	0.00009
SRR6145059	Brevundimonas sp. GW460-12-10-14-LB2	1827469	S	1057	775	1832	0.00022
SRR6145059	Methylorubrum extorquens	408	S	396	376	772	0.00009
SRR6145059	Ralstonia solanacearum	305	S	450	318	768	0.00009
SRR6145059	Sorangium cellulosum	56	S	736	29	765	0.00009
SRR6145059	Sphingomonas koreensis	93064	S	579	185	764	0.00009
SRR6145059	Brachybacterium ginsengisoli	1331682	S	640	124	764	0.00009
SRR6145059	Rhodobacter sphaeroides	1063	S	689	74	763	0.00009
SRR6145059	Streptococcus cristatus	45634	S	711	50	761	0.00009
SRR6145059	Paracoccus zhejiangensis	1077935	S	666	95	761	0.00009
SRR6145059	Paraburkholderia phenoliruptrix	252970	S	430	328	758	0.00009
SRR6145059	Deinococcus ficus	317577	S	735	11	746	0.00009
SRR6145059	Aeromonas sp. ASNIH7	1920107	S	99	737	836	0.00010
SRR6145059	Paracoccus aminovorans	34004	S	653	81	734	0.00009
SRR6145059	Mycobacterium grossiae	1552759	S	671	63	734	0.00009
SRR6145059	Nakamurella multipartita	53461	S	715	18	733	0.00009
SRR6145059	Gordonia rubripertincta	36822	S	583	146	729	0.00009
SRR6145059	Roseomonas gilardii	257708	S	672	55	727	0.00009
SRR6145059	Microbacterium sp. PAMC 28756	1795053	S	719	475	1194	0.00014
SRR6145059	Corynebacterium glaucum	187491	S	689	25	714	0.00008
SRR6145059	Peptoniphilus harei	54005	S	676	37	713	0.00008
SRR6145059	Dietzia sp. DQ12-45-1b	912801	S	127	713	840	0.00010
SRR6145059	Corynebacterium imitans	156978	S	663	50	713	0.00008
SRR6145059	Janthinobacterium svalbardensis	368607	S	444	267	711	0.00008
SRR6145059	Dietzia psychralcaliphila	139021	S	670	39	709	0.00008
SRR6145059	Stenotrophomonas acidaminiphila	128780	S	555	148	703	0.00008
SRR6145059	Acidovorax avenae	80867	S	517	185	702	0.00008
SRR6145059	Corynebacterium genitalium	38288	S	668	33	701	0.00008
SRR6145059	Chryseobacterium indologenes	253	S	644	55	699	0.00008
SRR6145059	Klebsiella quasipneumoniae	1463165	S	128	564	692	0.00008
SRR6145059	Brevundimonas sp. SGAir0440	2579977	S	2313	689	3002	0.00036
SRR6145059	Paracoccus pantotrophus	82367	S	604	77	681	0.00008
SRR6145059	Burkholderia cenocepacia	95486	S	518	159	677	0.00008
SRR6145059	Gordonia insulae	2420509	S	649	26	675	0.00008
SRR6145059	Dolosigranulum pigrum	29394	S	663	12	675	0.00008
SRR6145059	Brevundimonas sp. Bb-A	2560058	S	386	665	1051	0.00013
SRR6145059	Acinetobacter nosocomialis	106654	S	547	118	665	0.00008
SRR6145059	Cloacibacterium normanense	237258	S	641	21	662	0.00008
SRR6145059	Marmoricola scoriae	642780	S	565	87	652	0.00008
SRR6145059	Chryseobacterium gleum	250	S	558	94	652	0.00008
SRR6145059	Klebsiella aerogenes	548	S	516	135	651	0.00008
SRR6145059	Rhizobium oryzihabitans	2267833	S	75	569	644	0.00008
SRR6145059	Pseudomonas mendocina	300	S	588	55	643	0.00008
SRR6145059	Pimelobacter simplex	2045	S	534	104	638	0.00008
SRR6145059	Deinococcus actinosclerus	1768108	S	503	129	632	0.00008
SRR6145059	Streptomyces venezuelae	54571	S	555	75	630	0.00007
SRR6145059	Pseudopropionibacterium propionicum	1750	S	619	7	626	0.00007
SRR6145059	Caulobacter flavus	1679497	S	537	89	626	0.00007
SRR6145059	Klebsiella sp. LTGPAF-6F	1905288	S	11	617	628	0.00007
SRR6145059	Serinicoccus profundi	1078471	S	538	68	606	0.00007
SRR6145059	Paracoccus denitrificans	266	S	529	77	606	0.00007
SRR6145059	Enterobacteriaceae bacterium ENNIH2	1920109	S	5	606	611	0.00007
SRR6145059	Methylobacterium currus	2051553	S	499	101	600	0.00007
SRR6145059	Cupriavidus malaysiensis	367825	S	194	403	597	0.00007
SRR6145059	Sinorhizobium meliloti	382	S	157	437	594	0.00007
SRR6145059	Micropruina glycogenica	75385	S	579	15	594	0.00007
SRR6145059	Corynebacterium casei	160386	S	433	159	592	0.00007
SRR6145059	Streptococcus australis	113107	S	477	112	589	0.00007
SRR6145059	Mycobacteroides abscessus	36809	S	401	185	586	0.00007
SRR6145059	Sphingobium cloacae	120107	S	310	275	585	0.00007
SRR6145059	Corynebacterium variabile	1727	S	511	74	585	0.00007
SRR6145059	Sphingomonas sanxanigenens	397260	S	468	116	584	0.00007
SRR6145059	Methylobacterium radiotolerans	31998	S	150	432	582	0.00007
SRR6145059	Arthrospira platensis	118562	S	319	261	580	0.00007
SRR6145059	Brevundimonas subvibrioides	74313	S	552	26	578	0.00007
SRR6145059	Janthinobacterium agaricidamnosum	55508	S	463	114	577	0.00007
SRR6145059	Prevotella jejuni	1177574	S	513	62	575	0.00007
SRR6145059	Nocardia cyriacigeorgica	135487	S	487	86	573	0.00007
SRR6145059	Phenylobacterium zucineum	284016	S	523	47	570	0.00007
SRR6145059	Rhizobium sp. S41	1869170	S	132	568	700	0.00008
SRR6145059	Cupriavidus taiwanensis	164546	S	521	45	566	0.00007
SRR6145059	Citrobacter freundii	546	S	134	431	565	0.00007
SRR6145059	Brachybacterium vulturis	2017484	S	428	137	565	0.00007
SRR6145059	Arthrobacter sp. NEB 688	904039	S	561	29	590	0.00007
SRR6145059	Aquabacterium olei	1296669	S	516	43	559	0.00007
SRR6145059	Corynebacterium camporealensis	161896	S	520	38	558	0.00007
SRR6145059	Nocardia brasiliensis	37326	S	478	77	555	0.00007
SRR6145059	Bosea vaviloviae	1526658	S	490	62	552	0.00007
SRR6145059	Brachybacterium avium	2017485	S	420	131	551	0.00007
SRR6145059	Azospirillum brasilense	192	S	382	168	550	0.00007
SRR6145059	Microbacterium chocolatum	84292	S	520	29	549	0.00007
SRR6145059	Nocardioides humi	449461	S	478	70	548	0.00007
SRR6145059	Mycolicibacterium vanbaalenii	110539	S	400	147	547	0.00007
SRR6145059	Mycobacterium sp. KMS	189918	S	86	546	632	0.00008
SRR6145059	Paracoccus jeotgali	2065379	S	512	32	544	0.00006
SRR6145059	Gordonia sp. 135	2676309	S	302	544	846	0.00010
SRR6145059	Abiotrophia defectiva	46125	S	539	5	544	0.00006
SRR6145059	Cupriavidus pauculus	82633	S	522	21	543	0.00006
SRR6145059	Brevibacterium aurantiacum	273384	S	430	108	538	0.00006
SRR6145059	Acinetobacter soli	487316	S	524	13	537	0.00006
SRR6145059	Burkholderia cepacia	292	S	465	71	536	0.00006
SRR6145059	Sphingomonas paucimobilis	13689	S	487	48	535	0.00006
SRR6145059	Mycolicibacterium parafortuitum	39692	S	475	59	534	0.00006
SRR6145059	Nocardioides dokdonensis	450734	S	418	114	532	0.00006
SRR6145059	Sphingobacterium sp. G1-14	2003121	S	579	530	1109	0.00013
SRR6145059	Elizabethkingia anophelis	1117645	S	448	82	530	0.00006
SRR6145059	Neisseria flavescens	484	S	408	121	529	0.00006
SRR6145059	Methylobacterium sp. XJLW	739141	S	56	529	585	0.00007
SRR6145059	Comamonas testosteroni	285	S	363	163	526	0.00006
SRR6145059	Streptococcus pseudopneumoniae	257758	S	363	162	525	0.00006
SRR6145059	Janthinobacterium sp. SNU WT3	2590869	S	523	332	855	0.00010
SRR6145059	Mycolicibacterium mageritense	53462	S	469	52	521	0.00006
SRR6145059	Geodermatophilus obscurus	1861	S	476	38	514	0.00006
SRR6145059	Staphylococcus lugdunensis	28035	S	484	27	511	0.00006
SRR6145059	Rhizobium leguminosarum	384	S	393	117	510	0.00006
SRR6145059	Deinococcus gobiensis	502394	S	498	12	510	0.00006
SRR6145059	Veillonella atypica	39777	S	491	18	509	0.00006
SRR6145059	Sphingopyxis granuli	267128	S	106	400	506	0.00006
SRR6145059	Chroococcidiopsis thermalis	54299	S	490	16	506	0.00006
SRR6145059	Blastococcus saxobsidens	138336	S	472	34	506	0.00006
SRR6145059	Acinetobacter radioresistens	40216	S	486	19	505	0.00006
SRR6145059	Haemophilus haemolyticus	726	S	424	80	504	0.00006
SRR6145059	Raoultella terrigena	577	S	336	167	503	0.00006
SRR6145059	Microbacterium sp. No. 7	1714373	S	503	52	555	0.00007
SRR6145059	Veillonella dispar	39778	S	476	26	502	0.00006
SRR6145059	Sphingobium amiense	135719	S	251	250	501	0.00006
SRR6145059	Burkholderia gladioli	28095	S	474	21	495	0.00006
SRR6145059	Sphingomonas taxi	1549858	S	470	22	492	0.00006
SRR6145059	Anaerococcus prevotii	33034	S	454	35	489	0.00006
SRR6145059	Mycolicibacterium poriferae	39694	S	122	363	485	0.00006
SRR6145059	Pantoea dispersa	59814	S	396	88	484	0.00006
SRR6145059	Corynebacterium urealyticum	43771	S	397	86	483	0.00006
SRR6145059	Mycolicibacterium gadium	1794	S	377	105	482	0.00006
SRR6145059	Pseudomonas monteilii	76759	S	144	336	480	0.00006
SRR6145059	Haemophilus influenzae	727	S	293	180	473	0.00006
SRR6145059	Fusobacterium pseudoperiodonticum	2663009	S	386	87	473	0.00006
SRR6145059	Alicycliphilus denitrificans	179636	S	303	170	473	0.00006
SRR6145059	Luteipulveratus mongoliensis	571913	S	467	5	472	0.00006
SRR6145059	Ramlibacter tataouinensis	94132	S	451	19	470	0.00006
SRR6145059	Mycolicibacterium vaccae	1810	S	417	52	469	0.00006
SRR6145059	Citrobacter sp. SL156	2079228	S	4	467	471	0.00006
SRR6145059	Sphingopyxis lindanitolerans	2054227	S	350	116	466	0.00006
SRR6145059	Massilia putida	1141883	S	379	87	466	0.00006
SRR6145059	Modestobacter marinus	477641	S	433	30	463	0.00006
SRR6145059	Sphingopyxis fribergensis	1515612	S	351	111	462	0.00005
SRR6145059	Paraburkholderia phymatum	148447	S	439	23	462	0.00005
SRR6145059	Microbacterium foliorum	104336	S	435	27	462	0.00005
SRR6145059	Pseudomonas otitidis	319939	S	447	12	459	0.00005
SRR6145059	Stenotrophomonas rhizophila	216778	S	385	73	458	0.00005
SRR6145059	Proteus mirabilis	584	S	398	60	458	0.00005
SRR6145059	Mycolicibacterium frederiksbergense	117567	S	341	116	457	0.00005
SRR6145059	Lysobacter capsici	435897	S	375	80	455	0.00005
SRR6145059	Methylobacterium terrae	2202827	S	390	63	453	0.00005
SRR6145059	Methylobacterium aquaticum	270351	S	396	57	453	0.00005
SRR6145059	Corynebacterium resistens	258224	S	392	57	449	0.00005
SRR6145059	Corynebacterium flavescens	28028	S	425	24	449	0.00005
SRR6145059	Acidipropionibacterium acidipropionici	1748	S	351	93	444	0.00005
SRR6145059	Sulfitobacter donghicola	421000	S	2	438	440	0.00005
SRR6145059	Clavibacter michiganensis	28447	S	415	23	438	0.00005
SRR6145059	Streptococcus sp. NPS 308	1902136	S	437	99	536	0.00006
SRR6145059	Propionibacterium freudenreichii	1744	S	321	116	437	0.00005
SRR6145059	Mycolicibacterium chubuense	1800	S	379	55	434	0.00005
SRR6145059	Pseudomonas fragi	296	S	219	210	429	0.00005
SRR6145059	Gemella morbillorum	29391	S	379	49	428	0.00005
SRR6145059	Xanthomonas citri	346	S	82	343	425	0.00005
SRR6145059	Agrococcus carbonis	684552	S	387	38	425	0.00005
SRR6145059	Streptococcus thermophilus	1308	S	339	85	424	0.00005
SRR6145059	Bosea sp. Tri-49	1867715	S	3376	424	3800	0.00045
SRR6145059	Defluviimonas alba	1335048	S	346	77	423	0.00005
SRR6145059	Mycolicibacterium fortuitum	1766	S	361	61	422	0.00005
SRR6145059	Corynebacterium timonense	441500	S	406	15	421	0.00005
SRR6145059	Corynebacterium riegelii	156976	S	392	26	418	0.00005
SRR6145059	Bosea sp. PAMC 26642	1792307	S	418	47	465	0.00006
SRR6145059	Ornithinimicrobium flavum	1288636	S	361	56	417	0.00005
SRR6145059	Burkholderia multivorans	87883	S	381	36	417	0.00005
SRR6145059	Mycolicibacterium duvalii	39688	S	366	50	416	0.00005
SRR6145059	Mycobacterium avium	1764	S	257	158	415	0.00005
SRR6145059	Acinetobacter bereziniae	106648	S	408	5	413	0.00005
SRR6145059	Methylobacterium brachiatum	269660	S	350	62	412	0.00005
SRR6145059	Paracoccus mutanolyticus	1499308	S	133	278	411	0.00005
SRR6145059	Acidovorax sp. JS42	232721	S	52	410	462	0.00005
SRR6145059	Kocuria rosea	1275	S	389	20	409	0.00005
SRR6145059	Sinorhizobium fredii	380	S	278	130	408	0.00005
SRR6145059	Staphylococcus kloosii	29384	S	389	14	403	0.00005
SRR6145059	Sphingobium hydrophobicum	1673076	S	250	152	402	0.00005
SRR6145059	Nocardioides daphniae	402297	S	313	89	402	0.00005
SRR6145059	Acinetobacter towneri	202956	S	234	167	401	0.00005
SRR6145059	Lactococcus lactis	1358	S	310	90	400	0.00005
SRR6145059	Methylobacterium sp. CLZ	2696060	S	1	399	400	0.00005
